sample_id,class_id,model_index,original_class_id,source,source_version,signer_id,consent_id,split,raw_path,landmark_path,quality_status,training_status,manual_selectable,risk_tier
signer12_sample1649,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1649_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1649.npz,approved,trainable,true,standard
signer12_sample1654,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1654_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1654.npz,approved,trainable,true,standard
signer12_sample1760,eczane,1,58,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1760_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1760.npz,approved,trainable,true,standard
signer12_sample1774,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1774_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1774.npz,approved,trainable,true,standard
signer12_sample1829,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1829_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1829.npz,approved,trainable,true,standard
signer12_sample1832,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1832_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1832.npz,approved,trainable,true,standard
signer12_sample1841,kaza,11,108,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1841_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1841.npz,approved,trainable,true,standard
signer12_sample1848,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1848_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1848.npz,approved,trainable,true,red_flag
signer12_sample1861,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1861_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1861.npz,approved,trainable,true,standard
signer12_sample1868,seker,14,172,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1868_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1868.npz,approved,trainable,true,standard
signer12_sample1870,eczane,1,58,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1870_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1870.npz,approved,trainable,true,standard
signer12_sample1877,seker,14,172,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1877_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1877.npz,approved,trainable,true,standard
signer12_sample1878,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1878_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1878.npz,approved,trainable,true,standard
signer12_sample1891,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1891_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1891.npz,approved,trainable,true,standard
signer12_sample1896,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1896_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1896.npz,approved,trainable,true,standard
signer12_sample1897,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1897_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1897.npz,approved,trainable,true,standard
signer12_sample1909,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1909_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1909.npz,approved,trainable,true,standard
signer12_sample1920,kaza,11,108,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1920_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1920.npz,approved,trainable,true,standard
signer12_sample1921,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1921_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1921.npz,approved,trainable,true,standard
signer12_sample1922,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1922_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1922.npz,approved,trainable,true,standard
signer12_sample1929,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1929_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1929.npz,approved,trainable,true,standard
signer12_sample1934,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1934_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1934.npz,approved,trainable,true,standard
signer12_sample1947,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1947_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1947.npz,approved,trainable,true,standard
signer12_sample1955,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1955_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1955.npz,approved,trainable,true,standard
signer12_sample1970,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1970_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1970.npz,approved,trainable,true,standard
signer12_sample1979,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1979_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1979.npz,approved,trainable,true,standard
signer12_sample1983,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1983_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1983.npz,approved,trainable,true,red_flag
signer12_sample1991,seker,14,172,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1991_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1991.npz,approved,trainable,true,standard
signer12_sample1993,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample1993_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample1993.npz,approved,trainable,true,standard
signer12_sample2001,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample2001_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample2001.npz,approved,trainable,true,red_flag
signer12_sample2003,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample2003_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample2003.npz,approved,trainable,true,standard
signer12_sample2009,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer12,dataset_license,train,AUTSL/train_poses/signer12_sample2009_color.pkl,processed/autsl20/landmark46-v1/train/signer12_sample2009.npz,approved,trainable,true,standard
signer13_sample7,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample7_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample7.npz,approved,trainable,true,standard
signer13_sample18,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample18_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample18.npz,approved,trainable,true,standard
signer13_sample19,seker,14,172,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample19_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample19.npz,approved,trainable,true,standard
signer13_sample27,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample27_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample27.npz,approved,trainable,true,standard
signer13_sample36,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample36_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample36.npz,approved,trainable,true,standard
signer13_sample60,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample60_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample60.npz,approved,trainable,true,standard
signer13_sample61,yardim,18,211,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample61_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample61.npz,approved,trainable,true,red_flag
signer13_sample74,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample74_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample74.npz,approved,trainable,true,standard
signer13_sample76,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample76_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample76.npz,approved,trainable,true,standard
signer13_sample90,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample90_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample90.npz,approved,trainable,true,standard
signer13_sample92,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample92_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample92.npz,approved,trainable,true,standard
signer13_sample110,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample110_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample110.npz,approved,trainable,true,standard
signer13_sample119,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample119_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample119.npz,approved,trainable,true,standard
signer13_sample139,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample139_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample139.npz,approved,trainable,true,standard
signer13_sample148,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample148_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample148.npz,approved,trainable,true,standard
signer13_sample177,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample177_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample177.npz,approved,trainable,true,red_flag
signer13_sample191,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample191_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample191.npz,approved,trainable,true,standard
signer13_sample216,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample216_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample216.npz,approved,trainable,true,standard
signer13_sample229,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample229_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample229.npz,approved,trainable,true,standard
signer13_sample238,eczane,1,58,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample238_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample238.npz,approved,trainable,true,standard
signer13_sample245,yardim,18,211,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample245_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample245.npz,approved,trainable,true,red_flag
signer13_sample253,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample253_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample253.npz,approved,trainable,true,standard
signer13_sample265,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample265_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample265.npz,approved,trainable,true,standard
signer13_sample269,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample269_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample269.npz,approved,trainable,true,standard
signer13_sample279,seker,14,172,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample279_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample279.npz,approved,trainable,true,standard
signer13_sample300,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample300_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample300.npz,approved,trainable,true,standard
signer13_sample304,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample304_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample304.npz,approved,trainable,true,standard
signer13_sample338,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample338_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample338.npz,approved,trainable,true,standard
signer13_sample356,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample356_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample356.npz,approved,trainable,true,standard
signer13_sample364,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample364_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample364.npz,approved,trainable,true,standard
signer13_sample375,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample375_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample375.npz,needs_review,trainable,true,red_flag
signer13_sample385,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample385_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample385.npz,approved,trainable,true,red_flag
signer13_sample390,kaza,11,108,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample390_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample390.npz,approved,trainable,true,standard
signer13_sample403,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample403_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample403.npz,approved,trainable,true,standard
signer13_sample407,ilac,9,96,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample407_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample407.npz,approved,trainable,true,standard
signer13_sample411,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample411_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample411.npz,approved,trainable,true,red_flag
signer13_sample417,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample417_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample417.npz,approved,trainable,true,red_flag
signer13_sample440,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample440_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample440.npz,approved,trainable,true,standard
signer13_sample448,evet,2,65,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample448_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample448.npz,approved,trainable,true,standard
signer13_sample464,yardim,18,211,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample464_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample464.npz,approved,trainable,true,red_flag
signer13_sample508,kaza,11,108,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample508_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample508.npz,approved,trainable,true,standard
signer13_sample513,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample513_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample513.npz,approved,trainable,true,standard
signer13_sample518,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample518_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample518.npz,approved,trainable,true,standard
signer13_sample538,yorgun,19,222,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample538_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample538.npz,approved,trainable,true,standard
signer13_sample545,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample545_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample545.npz,approved,trainable,true,standard
signer13_sample553,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample553_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample553.npz,approved,trainable,true,standard
signer13_sample582,yardim,18,211,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample582_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample582.npz,approved,trainable,true,red_flag
signer13_sample601,kaza,11,108,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample601_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample601.npz,approved,trainable,true,standard
signer13_sample603,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample603_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample603.npz,approved,trainable,true,standard
signer13_sample624,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample624_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample624.npz,approved,trainable,true,standard
signer13_sample631,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample631_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample631.npz,approved,trainable,true,standard
signer13_sample657,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample657_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample657.npz,approved,trainable,true,standard
signer13_sample658,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample658_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample658.npz,approved,trainable,true,standard
signer13_sample664,yardim,18,211,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample664_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample664.npz,approved,trainable,true,red_flag
signer13_sample683,yarabandi,17,210,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample683_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample683.npz,approved,trainable,true,standard
signer13_sample698,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample698_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample698.npz,approved,trainable,true,standard
signer13_sample699,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample699_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample699.npz,approved,trainable,true,standard
signer13_sample716,tuvalet,16,200,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample716_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample716.npz,approved,trainable,true,standard
signer13_sample719,eczane,1,58,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample719_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample719.npz,approved,trainable,true,standard
signer13_sample742,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample742_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample742.npz,approved,trainable,true,standard
signer13_sample752,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample752_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample752.npz,approved,trainable,true,standard
signer13_sample765,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample765_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample765.npz,approved,trainable,true,red_flag
signer13_sample767,eczane,1,58,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample767_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample767.npz,approved,trainable,true,standard
signer13_sample772,igne,8,95,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample772_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample772.npz,approved,trainable,true,standard
signer13_sample799,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample799_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample799.npz,approved,trainable,true,standard
signer13_sample807,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample807_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample807.npz,approved,trainable,true,red_flag
signer13_sample845,yardim,18,211,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample845_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample845.npz,approved,trainable,true,red_flag
signer13_sample848,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample848_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample848.npz,approved,trainable,true,standard
signer13_sample881,nerede,13,138,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample881_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample881.npz,approved,trainable,true,standard
signer13_sample896,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample896_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample896.npz,approved,trainable,true,standard
signer13_sample907,tehlike,15,192,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample907_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample907.npz,approved,trainable,true,red_flag
signer13_sample908,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample908_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample908.npz,approved,trainable,true,standard
signer13_sample912,iyi,10,100,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample912_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample912.npz,approved,trainable,true,standard
signer13_sample932,hastane,5,83,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample932_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample932.npz,approved,trainable,true,standard
signer13_sample943,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample943_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample943.npz,approved,trainable,true,standard
signer13_sample965,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample965_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample965.npz,approved,trainable,true,standard
signer13_sample997,doktor,0,52,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample997_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample997.npz,approved,trainable,true,standard
signer13_sample1011,gostermek,3,77,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample1011_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample1011.npz,approved,trainable,true,standard
signer13_sample1026,seker,14,172,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample1026_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample1026.npz,approved,trainable,true,standard
signer13_sample1032,hayir,6,86,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample1032_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample1032.npz,approved,trainable,true,standard
signer13_sample1050,eczane,1,58,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample1050_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample1050.npz,approved,trainable,true,standard
signer13_sample1053,icmek,7,94,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample1053_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample1053.npz,approved,trainable,true,standard
signer13_sample1073,hasta,4,82,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample1073_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample1073.npz,approved,trainable,true,standard
signer13_sample1079,kotu,12,122,AUTSL,AUTSL_OpenHands_pose_v1,signer13,dataset_license,train,AUTSL/train_poses/signer13_sample1079_color.pkl,processed/autsl20/landmark46-v1/train/signer13_sample1079.npz,approved,trainable,true,standard
