sample_id,class_id,model_index,original_class_id,source,source_version,signer_id,consent_id,split,raw_path,landmark_path,quality_status,training_status,manual_selectable,risk_tier,source_quality_status,quality_reason,avatar_id,extractor,view,recipe,derived_signer_id,donor_sample_id,target_sample_id
syn_stomachache_handshape_0135,stomachache,31,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_stomachache_handshape_0135.npz,approved,trainable,true,standard,synthetic,synthetic,stomachache,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_palpitations_emrah_uresin_1_web_10fps_p0,ext_stomachache_spreadthesign_1_legacy
syn_stomachache_handshape_0136,stomachache,31,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_stomachache_handshape_0136.npz,approved,trainable,true,standard,synthetic,synthetic,stomachache,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_palpitations_emrah_uresin_1_web_25fps_p0,ext_stomachache_spreadthesign_1_web_10fps_p0
syn_stomachache_handshape_0137,stomachache,31,,SYNTHETIC,handshape,syn_meb_official_01,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_stomachache_handshape_0137.npz,approved,trainable,true,standard,synthetic,synthetic,stomachache,mediapipe-tasks-web,synthetic-handshape,handshape,meb_official_01,meb_kalp_carpintisi_web_10fps_p50,ext_stomachache_spreadthesign_1_web_10fps_p0
syn_stomachache_handshape_0138,stomachache,31,,SYNTHETIC,handshape,syn_meb_official_01,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_stomachache_handshape_0138.npz,approved,trainable,true,standard,synthetic,synthetic,stomachache,mediapipe-holistic-legacy,synthetic-handshape,handshape,meb_official_01,meb_kalp_carpintisi_health01,ext_stomachache_spreadthesign_1_web_10fps_p0
syn_stomachache_handshape_0139,stomachache,31,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_stomachache_handshape_0139.npz,approved,trainable,true,standard,synthetic,synthetic,stomachache,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_palpitations_emrah_uresin_2_web_10fps_p50,ext_stomachache_spreadthesign_1_web_10fps_p50
syn_stomachache_handshape_0140,stomachache,31,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_stomachache_handshape_0140.npz,approved,trainable,true,standard,synthetic,synthetic,stomachache,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_palpitations_emrah_uresin_1_web_10fps_p0,ext_stomachache_spreadthesign_1_web_10fps_p50
syn_stomachache_handshape_0141,stomachache,31,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_stomachache_handshape_0141.npz,approved,trainable,true,standard,synthetic,synthetic,stomachache,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_palpitations_emrah_uresin_2_web_10fps_p0,ext_stomachache_spreadthesign_1_web_10fps_p50
syn_stomachache_handshape_0142,stomachache,31,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_stomachache_handshape_0142.npz,approved,trainable,true,standard,synthetic,synthetic,stomachache,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_palpitations_emrah_uresin_2_web_10fps_p50,ext_stomachache_spreadthesign_1_web_25fps_p0
syn_stomachache_handshape_0143,stomachache,31,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_stomachache_handshape_0143.npz,approved,trainable,true,standard,synthetic,synthetic,stomachache,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_emrah-uresin,ext_palpitations_emrah_uresin_1_legacy,ext_stomachache_spreadthesign_1_web_25fps_p0
syn_stomachache_handshape_0144,stomachache,31,,SYNTHETIC,handshape,syn_meb_official_01,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_stomachache_handshape_0144.npz,approved,trainable,true,standard,synthetic,synthetic,stomachache,mediapipe-tasks-web,synthetic-handshape,handshape,meb_official_01,meb_kalp_carpintisi_web_25fps_p0,ext_stomachache_spreadthesign_1_web_25fps_p0
syn_nausea_handshape_0145,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0145.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_1_web_10fps_p0,ext_nausea_meb_bulanti_1_legacy
syn_nausea_handshape_0146,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0146.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_1_web_10fps_p50,ext_nausea_meb_bulanti_1_legacy
syn_nausea_handshape_0147,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0147.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_shortness_of_breath_emrah_uresin_1_web_10fps_p50,ext_nausea_meb_bulanti_1_legacy
syn_nausea_handshape_0148,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0148.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_1_web_10fps_p50,ext_nausea_meb_bulanti_1_web_10fps_p0
syn_nausea_handshape_0149,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0149.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_2_web_25fps_p0,ext_nausea_meb_bulanti_1_web_10fps_p0
syn_nausea_handshape_0150,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0150.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_2_legacy,ext_nausea_meb_bulanti_1_web_10fps_p0
syn_nausea_handshape_0151,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0151.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_2_legacy,ext_nausea_meb_bulanti_1_web_10fps_p50
syn_nausea_handshape_0152,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0152.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_shortness_of_breath_emrah_uresin_1_web_10fps_p50,ext_nausea_meb_bulanti_1_web_10fps_p50
syn_nausea_handshape_0153,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0153.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_1_web_25fps_p0,ext_nausea_meb_bulanti_1_web_10fps_p50
syn_nausea_handshape_0154,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0154.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_1_web_25fps_p0,ext_nausea_meb_bulanti_1_web_25fps_p0
syn_nausea_handshape_0155,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0155.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_shortness_of_breath_emrah_uresin_1_web_10fps_p0,ext_nausea_meb_bulanti_1_web_25fps_p0
syn_nausea_handshape_0156,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0156.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_2_web_10fps_p0,ext_nausea_meb_bulanti_1_web_25fps_p0
syn_nausea_handshape_0157,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0157.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_shortness_of_breath_emrah_uresin_1_web_25fps_p0,ext_nausea_spreadthesign_1_legacy
syn_nausea_handshape_0158,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0158.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_emrah-uresin,ext_shortness_of_breath_emrah_uresin_1_legacy,ext_nausea_spreadthesign_1_legacy
syn_nausea_handshape_0159,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0159.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_emrah-uresin,ext_shortness_of_breath_emrah_uresin_2_legacy,ext_nausea_spreadthesign_1_legacy
syn_nausea_handshape_0160,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0160.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_shortness_of_breath_emrah_uresin_2_web_10fps_p0,ext_nausea_spreadthesign_1_web_10fps_p0
syn_nausea_handshape_0161,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0161.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_2_legacy,ext_nausea_spreadthesign_1_web_10fps_p0
syn_nausea_handshape_0162,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0162.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_2_web_10fps_p0,ext_nausea_spreadthesign_1_web_10fps_p0
syn_nausea_handshape_0163,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0163.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_emrah-uresin,ext_shortness_of_breath_emrah_uresin_1_legacy,ext_nausea_spreadthesign_1_web_10fps_p50
syn_nausea_handshape_0164,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0164.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_2_legacy,ext_nausea_spreadthesign_1_web_10fps_p50
syn_nausea_handshape_0165,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0165.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_shortness_of_breath_emrah_uresin_2_web_10fps_p0,ext_nausea_spreadthesign_1_web_10fps_p50
syn_nausea_handshape_0166,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0166.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_shortness_of_breath_emrah_uresin_1_web_10fps_p0,ext_nausea_spreadthesign_1_web_25fps_p0
syn_nausea_handshape_0167,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0167.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_emrah-uresin,ext_shortness_of_breath_emrah_uresin_2_legacy,ext_nausea_spreadthesign_1_web_25fps_p0
syn_nausea_handshape_0168,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0168.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_shortness_of_breath_emrah_uresin_2_web_10fps_p50,ext_nausea_spreadthesign_1_web_25fps_p0
syn_nausea_handshape_0169,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0169.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_shortness_of_breath_emrah_uresin_2_web_25fps_p0,ext_nausea_tidsozluk_1_legacy
syn_nausea_handshape_0170,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0170.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_1_web_10fps_p50,ext_nausea_tidsozluk_1_legacy
syn_nausea_handshape_0171,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0171.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_shortness_of_breath_emrah_uresin_1_web_10fps_p50,ext_nausea_tidsozluk_1_legacy
syn_nausea_handshape_0172,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0172.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_1_web_25fps_p0,ext_nausea_tidsozluk_1_web_10fps_p0
syn_nausea_handshape_0173,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0173.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_1_web_10fps_p50,ext_nausea_tidsozluk_1_web_10fps_p0
syn_nausea_handshape_0174,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0174.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_1_legacy,ext_nausea_tidsozluk_1_web_10fps_p0
syn_nausea_handshape_0175,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0175.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_2_web_10fps_p50,ext_nausea_tidsozluk_1_web_10fps_p50
syn_nausea_handshape_0176,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0176.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_1_web_25fps_p0,ext_nausea_tidsozluk_1_web_10fps_p50
syn_nausea_handshape_0177,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0177.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_2_web_25fps_p0,ext_nausea_tidsozluk_1_web_10fps_p50
syn_nausea_handshape_0178,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0178.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_2_legacy,ext_nausea_tidsozluk_1_web_25fps_p0
syn_nausea_handshape_0179,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0179.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_shortness_of_breath_emrah_uresin_1_web_25fps_p0,ext_nausea_tidsozluk_1_web_25fps_p0
syn_nausea_handshape_0180,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0180.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_shortness_of_breath_ezgi_tutkun_1_web_25fps_p0,ext_nausea_tidsozluk_1_web_25fps_p0
syn_nausea_handshape_0181,nausea,32,,SYNTHETIC,handshape,syn_ext_sozluk-a,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0181.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_sozluk-a,ext_heart_attack_sozluk_a_2_web_25fps_p0,ext_nausea_meb_bulanti_1_legacy
syn_nausea_handshape_0182,nausea,32,,SYNTHETIC,handshape,syn_ext_sozluk-a,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0182.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_sozluk-a,ext_heart_attack_sozluk_a_1_web_10fps_p50,ext_nausea_meb_bulanti_1_legacy
syn_nausea_handshape_0183,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0183.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_heart_attack_ezgi_tutkun_1_web_10fps_p0,ext_nausea_meb_bulanti_1_legacy
syn_nausea_handshape_0184,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0184.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_heart_attack_ezgi_tutkun_1_web_25fps_p0,ext_nausea_meb_bulanti_1_web_10fps_p0
syn_nausea_handshape_0185,nausea,32,,SYNTHETIC,handshape,syn_ext_sozluk-a,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0185.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_sozluk-a,ext_heart_attack_sozluk_a_1_legacy,ext_nausea_meb_bulanti_1_web_10fps_p0
syn_nausea_handshape_0186,nausea,32,,SYNTHETIC,handshape,syn_ext_ahmet-tombul,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0186.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ahmet-tombul,ext_heart_attack_ahmet_tombul_1_web_10fps_p0,ext_nausea_meb_bulanti_1_web_10fps_p0
syn_nausea_handshape_0187,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0187.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_heart_attack_ezgi_tutkun_1_web_25fps_p0,ext_nausea_meb_bulanti_1_web_10fps_p50
syn_nausea_handshape_0188,nausea,32,,SYNTHETIC,handshape,syn_ext_ahmet-tombul,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0188.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ahmet-tombul,ext_heart_attack_ahmet_tombul_1_web_10fps_p0,ext_nausea_meb_bulanti_1_web_10fps_p50
syn_nausea_handshape_0189,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0189.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_heart_attack_ezgi_tutkun_1_legacy,ext_nausea_meb_bulanti_1_web_10fps_p50
syn_nausea_handshape_0190,nausea,32,,SYNTHETIC,handshape,syn_ext_sozluk-a,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0190.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_sozluk-a,ext_heart_attack_sozluk_a_2_legacy,ext_nausea_meb_bulanti_1_web_25fps_p0
syn_nausea_handshape_0191,nausea,32,,SYNTHETIC,handshape,syn_ext_sozluk-a,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0191.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_sozluk-a,ext_heart_attack_sozluk_a_1_web_10fps_p0,ext_nausea_meb_bulanti_1_web_25fps_p0
syn_nausea_handshape_0192,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0192.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_heart_attack_ezgi_tutkun_1_web_10fps_p0,ext_nausea_meb_bulanti_1_web_25fps_p0
syn_nausea_handshape_0193,nausea,32,,SYNTHETIC,handshape,syn_meb_official_01,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0193.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,meb_official_01,meb_kalp_krizi_web_10fps_p50,ext_nausea_spreadthesign_1_legacy
syn_nausea_handshape_0194,nausea,32,,SYNTHETIC,handshape,syn_ext_ahmet-tombul,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0194.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ahmet-tombul,ext_heart_attack_ahmet_tombul_1_web_25fps_p0,ext_nausea_spreadthesign_1_legacy
syn_nausea_handshape_0195,nausea,32,,SYNTHETIC,handshape,syn_ext_sozluk-a,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0195.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_sozluk-a,ext_heart_attack_sozluk_a_2_web_10fps_p50,ext_nausea_spreadthesign_1_legacy
syn_nausea_handshape_0196,nausea,32,,SYNTHETIC,handshape,syn_ext_ahmet-tombul,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0196.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ahmet-tombul,ext_heart_attack_ahmet_tombul_1_web_10fps_p0,ext_nausea_spreadthesign_1_web_10fps_p0
syn_nausea_handshape_0197,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0197.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_heart_attack_emrah_uresin_1_web_10fps_p50,ext_nausea_spreadthesign_1_web_10fps_p0
syn_nausea_handshape_0198,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0198.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_emrah-uresin,ext_heart_attack_emrah_uresin_1_legacy,ext_nausea_spreadthesign_1_web_10fps_p0
syn_nausea_handshape_0199,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0199.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_heart_attack_emrah_uresin_1_web_10fps_p50,ext_nausea_spreadthesign_1_web_10fps_p50
